name;datetime;tempmax;tempmin;temp;feelslikemax;feelslikemin;feelslike;dew;humidity;precip;precipprob;precipcover;preciptype;snow;snowdepth;windgust;windspeed;winddir;sealevelpressure;cloudcover;visibility;solarradiation;solarenergy;uvindex;severerisk;sunrise;sunset;moonphase;conditions;description;icon;stations
mannheim;2020-04-01;11,0;-3,4;4,1;11,0;-5,1;3,2;-7,3;46,0;0,000;0,0;0,00;NA;0,0;0,0;NA;12,8;11,9;1022,1;0,5;27,9;248,0;21,4;8;NA;2020-04-01T07:02:31Z;2020-04-01T19:58:11Z;0,25;Clear;Clear conditions throughout the day.;clear-day;01072,05275,00150,05906,05692,05426
mannheim;2020-04-02;14,3;-2,8;6,0;14,3;-5,9;5,7;-4,9;49,1;0,000;0,0;0,00;NA;0,0;0,0;NA;11,3;278,9;1014,0;0,5;20,6;247,3;21,4;8;NA;2020-04-02T07:00:23Z;2020-04-02T19:59:43Z;0,31;Clear;Clear conditions throughout the day.;clear-day;01072,05275,00150,05906,05692,05426
mannheim;2020-04-03;13,0;1,4;7,4;13,0;-1,4;6,2;-0,3;60,0;0,000;0,0;0,00;NA;0,0;0,0;NA;15,5;222,9;1016,7;17,3;16,7;211,4;18,3;7;NA;2020-04-03T06:58:16Z;2020-04-03T20:01:15Z;0,34;Clear;Clear conditions throughout the day.;clear-day;01072,05275,00150,05906,05692,05426
mannheim;2020-04-04;15,3;-0,5;8,3;15,3;-2,7;7,7;-0,7;56,2;0,000;0,0;0,00;NA;0,0;0,0;NA;10,7;2,8;1023,7;3,3;28,3;248,6;21,3;8;NA;2020-04-04T06:56:10Z;2020-04-04T20:02:47Z;0,37;Clear;Clear conditions throughout the day.;clear-day;01072,05275,00150,05906,05692,05426
mannheim;2020-04-05;19,6;1,8;11,7;19,6;1,8;11,5;-0,3;47,1;0,000;0,0;0,00;NA;0,0;0,0;NA;19,3;107,6;1022,8;0,0;25,7;254,1;21,8;8;NA;2020-04-05T06:54:03Z;2020-04-05T20:04:19Z;0,41;Clear;Clear conditions throughout the day.;clear-day;01072,05275,00150,05906,05692,05426
mannheim;2020-04-06;23,0;2,9;12,6;23,0;2,9;12,5;1,1;49,8;0,004;100,0;4,17;rain;0,0;0,0;NA;21,9;180,6;1022,2;0,0;24,9;250,6;21,6;8;NA;2020-04-06T06:51:57Z;2020-04-06T20:05:52Z;0,44;Rain;Clear conditions throughout the day with late afternoon rain.;rain;01072,05275,00150,05906,05692,05426
mannheim;2020-04-07;23,4;4,9;14,5;23,4;3,6;14,4;2,9;49,6;0,000;0,0;0,00;NA;0,0;0,0;NA;18,0;25,4;1028,0;1,0;25,4;251,7;21,6;8;NA;2020-04-07T06:49:52Z;2020-04-07T20:07:24Z;0,48;Clear;Clear conditions throughout the day.;clear-day;01072,05275,00150,05906,05692,05426
mannheim;2020-04-08;23,2;7,5;15,9;23,2;7,5;15,7;3,9;49,2;0,000;0,0;0,00;NA;0,0;0,0;NA;11,4;17,7;1025,0;0,0;24,3;253,5;22,0;8;NA;2020-04-08T06:47:47Z;2020-04-08T20:08:56Z;0,50;Clear;Clear conditions throughout the day.;clear-day;01072,05275,00150,05906,05692,05426
mannheim;2020-04-09;23,9;6,8;15,1;23,9;6,0;14,9;3,9;51,8;0,000;0,0;0,00;NA;0,0;0,0;NA;11,1;76,2;1023,1;0,7;20,3;249,6;21,7;8;NA;2020-04-09T06:45:43Z;2020-04-09T20:10:28Z;0,54;Clear;Clear conditions throughout the day.;clear-day;01072,05275,00150,05906,05692,05426
mannheim;2020-04-10;23,1;10,4;16,8;23,1;10,4;16,8;5,4;49,5;0,000;0,0;0,00;NA;0,0;0,0;NA;15,0;0,5;1023,5;3,5;22,6;249,3;21,7;8;NA;2020-04-10T06:43:39Z;2020-04-10T20:12:00Z;0,58;Clear;Clear conditions throughout the day.;clear-day;01072,05275,00150,05906,05692,05426
mannheim;2020-04-11;22,4;7,6;15,1;22,4;6,8;14,9;3,0;46,3;0,000;0,0;0,00;NA;0,0;0,0;NA;13,9;352,9;1023,2;4,7;19,0;265,0;22,9;8;NA;2020-04-11T06:41:36Z;2020-04-11T20:13:32Z;0,61;Clear;Clear conditions throughout the day.;clear-day;01072,05275,00150,05906,05692,05426
mannheim;2020-04-12;23,0;7,1;14,9;23,0;7,1;14,9;4,5;53,3;0,042;100,0;16,67;rain;0,0;0,0;NA;17,6;218,3;1016,9;4,9;24,5;242,8;20,9;8;NA;2020-04-12T06:39:33Z;2020-04-12T20:15:04Z;0,64;Rain;Clear conditions throughout the day with rain.;rain;01072,05275,00150,05906,05692,05426
mannheim;2020-04-13;15,3;6,8;10,6;15,3;4,0;10,1;4,0;64,7;0,082;100,0;33,33;rain;0,0;0,0;NA;31,1;353,3;1016,4;29,1;23,3;183,3;15,8;7;NA;2020-04-13T06:37:31Z;2020-04-13T20:16:36Z;0,68;Rain, Partially cloudy;Partly cloudy throughout the day with rain in the morning and afternoon.;rain;01072,05275,00150,05906,05692,05426
mannheim;2020-04-14;10,5;-1,4;5,5;10,5;-3,5;3,8;-4,1;51,9;0,000;0,0;0,00;NA;0,0;0,0;NA;17,1;11,0;1025,3;0,6;28,7;271,3;23,4;8;NA;2020-04-14T06:35:29Z;2020-04-14T20:18:08Z;0,71;Clear;Clear conditions throughout the day.;clear-day;01072,05275,00150,05906,05692,05426
mannheim;2020-04-15;18,3;-0,6;8,5;18,3;-2,3;8,4;-2,6;50,6;0,000;0,0;0,00;NA;0,0;0,0;NA;9,1;22,4;1024,5;9,5;31,8;280,1;24,2;8;NA;2020-04-15T06:33:29Z;2020-04-15T20:19:40Z;0,75;Clear;Clear conditions throughout the day.;clear-day;01072,05275,00150,05906,05692,05426
mannheim;2020-04-16;23,9;2,6;13,5;23,9;1,7;13,4;2,7;52,7;0,000;0,0;0,00;NA;0,0;0,0;NA;18,6;193,8;1018,0;41,6;26,1;234,8;20,1;7;NA;2020-04-16T06:31:29Z;2020-04-16T20:21:12Z;0,78;Partially cloudy;Becoming cloudy in the afternoon.;partly-cloudy-day;01072,05275,00150,05906,05692,05426
mannheim;2020-04-17;24,8;7,8;16,2;24,8;7,8;16,2;6,9;57,5;0,000;0,0;0,00;NA;0,0;0,0;NA;8,7;140,4;1015,0;56,9;23,8;248,8;21,4;7;NA;2020-04-17T06:29:30Z;2020-04-17T20:22:43Z;0,81;Partially cloudy;Partly cloudy throughout the day.;partly-cloudy-day;01072,05275,00150,05906,05692,05426
mannheim;2020-04-18;23,8;10,8;17,1;23,8;10,8;17,1;8,7;60,6;0,000;0,0;0,00;NA;0,0;0,0;NA;20,6;235,8;1014,5;78,6;24,2;152,1;13,2;6;NA;2020-04-18T06:27:31Z;2020-04-18T20:24:15Z;0,84;Partially cloudy;Partly cloudy throughout the day.;partly-cloudy-day;01072,05275,00150,05906,05692,05426
mannheim;2020-04-19;20,0;9,7;15,0;20,0;9,7;15,0;8,8;68,6;0,000;0,0;0,00;NA;0,0;0,0;NA;21,7;25,0;1015,7;12,3;16,0;250,5;21,7;8;NA;2020-04-19T06:25:34Z;2020-04-19T20:25:47Z;0,88;Clear;Clear conditions throughout the day.;clear-day;01072,05275,00150,05906,05692,05426
mannheim;2020-04-20;19,8;8,4;14,3;19,8;6,7;13,9;-0,2;39,1;0,000;0,0;0,00;NA;0,0;0,0;NA;28,0;57,4;1015,3;0,0;24,9;286,6;24,7;8;NA;2020-04-20T06:23:37Z;2020-04-20T20:27:19Z;0,91;Clear;Clear conditions throughout the day.;clear-day;01072,05275,00150,05906,05692,05426
mannheim;2020-04-21;22,2;9,0;15,6;22,2;7,2;15,4;-1,5;32,4;0,000;0,0;0,00;NA;0,0;0,0;NA;27,3;62,4;1014,3;14,2;19,2;288,1;24,6;8;NA;2020-04-21T06:21:41Z;2020-04-21T20:28:50Z;0,94;Clear;Clear conditions throughout the day.;clear-day;01072,05275,00150,05906,05692,05426
mannheim;2020-04-22;22,6;9,0;16,3;22,6;7,4;16,2;-0,4;33,5;0,000;0,0;0,00;NA;0,0;0,0;NA;20,6;49,6;1016,8;0,0;20,6;300,8;25,9;9;NA;2020-04-22T06:19:47Z;2020-04-22T20:30:22Z;0,98;Clear;Clear conditions throughout the day.;clear-day;01072,05275,00150,05906,05692,05426
mannheim;2020-04-23;22,8;9,7;16,2;22,8;8,4;16,1;1,2;38,1;0,000;0,0;0,00;NA;0,0;0,0;NA;10,4;85,8;1018,5;0,8;27,9;301,3;26,1;9;NA;2020-04-23T06:17:53Z;2020-04-23T20:31:53Z;0,00;Clear;Clear conditions throughout the day.;clear-day;01072,05275,00150,05906,05692,05426
mannheim;2020-04-24;23,9;5,6;15,3;23,9;5,3;15,1;3,0;49,3;0,000;0,0;0,00;NA;0,0;0,0;NA;20,6;266,6;1012,7;60,6;28,2;248,5;21,4;8;NA;2020-04-24T06:16:00Z;2020-04-24T20:33:25Z;0,05;Partially cloudy;Partly cloudy throughout the day.;partly-cloudy-day;01072,05275,00150,05906,05692,05426
mannheim;2020-04-25;17,8;5,9;12,6;17,8;5,9;12,5;1,9;50,7;0,000;0,0;0,00;NA;0,0;0,0;NA;21,1;355,4;1011,5;8,3;15,7;300,4;25,8;9;NA;2020-04-25T06:14:08Z;2020-04-25T20:34:56Z;0,08;Clear;Clear conditions throughout the day.;clear-day;01072,05275,00150,05906,05692,05426
mannheim;2020-04-26;21,0;4,0;12,8;21,0;2,6;12,6;1,0;49,1;0,000;0,0;0,00;NA;0,0;0,0;NA;10,1;342,2;1010,3;0,0;24,2;303,1;26,2;9;NA;2020-04-26T06:12:18Z;2020-04-26T20:36:27Z;0,12;Clear;Clear conditions throughout the day.;clear-day;01072,05275,00150,05906,05692,05426
mannheim;2020-04-27;23,4;7,6;15,6;23,4;6,8;15,3;3,5;49,9;0,000;0,0;0,00;NA;0,0;0,0;NA;20,2;194,6;1008,7;18,8;25,3;299,2;25,8;9;NA;2020-04-27T06:10:29Z;2020-04-27T20:37:58Z;0,15;Clear;Clear conditions throughout the day.;clear-day;01072,05275,00150,05906,05692,05426
mannheim;2020-04-28;18,5;9,7;14,5;18,5;9,7;14,5;7,6;63,7;0,072;100,0;25,00;rain;0,0;0,0;NA;29,1;217,9;1006,0;91,4;21,5;158,7;13,7;6;NA;2020-04-28T06:08:40Z;2020-04-28T20:39:28Z;0,19;Rain, Overcast;Cloudy skies throughout the day with rain in the morning and afternoon.;rain;01072,05275,00150,05906,05692,05426
mannheim;2020-04-29;18,7;11,9;14,8;18,7;11,9;14,8;7,6;63,7;0,051;100,0;12,50;rain;0,0;0,0;NA;25,1;211,5;1007,8;67,0;16,8;218,2;18,9;7;NA;2020-04-29T06:06:53Z;2020-04-29T20:40:59Z;0,22;Rain, Partially cloudy;Clearing in the afternoon with rain.;rain;01072,05275,00150,05906,05692,05426
mannheim;2020-04-30;14,9;11,2;12,3;14,9;11,2;12,3;9,0;80,7;5,148;100,0;62,50;rain;0,0;0,0;NA;27,3;188,4;1005,8;85,9;13,6;120,8;10,4;5;NA;2020-04-30T06:05:08Z;2020-04-30T20:42:29Z;0,25;Rain, Partially cloudy;Partly cloudy throughout the day with a chance of rain throughout the day.;rain;01072,05275,00150,05906,05692,05426
mannheim;2020-05-01;12,9;9,1;10,9;12,9;6,6;10,3;7,7;81,1;9,867;100,0;70,83;rain;0,0;0,0;NA;28,8;191,6;1005,0;58,5;14,5;165,5;14,2;4;NA;2020-05-01T06:03:23Z;2020-05-01T20:43:59Z;0,29;Rain, Partially cloudy;Partly cloudy throughout the day with a chance of rain throughout the day.;rain;01072,05275,00150,05906,05692,05426
mannheim;2020-05-02;14,2;7,4;10,6;14,2;5,1;9,8;5,1;70,9;0,181;100,0;16,67;rain;0,0;0,0;NA;36,0;253,2;1010,4;20,1;25,8;246,5;21,2;7;NA;2020-05-02T06:01:40Z;2020-05-02T20:45:29Z;0,32;Rain, Partially cloudy;Partly cloudy throughout the day with rain.;rain;01072,05275,00150,05906,05692,05426
mannheim;2020-05-03;17,5;4,2;11,5;17,5;3,3;11,2;4,5;66,2;0,000;0,0;0,00;NA;0,0;0,0;NA;13,6;166,5;1018,3;44,7;25,6;278,5;24,1;8;NA;2020-05-03T05:59:59Z;2020-05-03T20:46:58Z;0,36;Partially cloudy;Partly cloudy throughout the day.;partly-cloudy-day;01072,05275,00150,05906,05692,05426
mannheim;2020-05-04;18,7;10,6;13,6;18,7;10,6;13,6;8,6;72,2;0,592;100,0;29,17;rain;0,0;0,0;NA;25,7;275,3;1016,7;57,4;26,6;228,7;19,8;7;NA;2020-05-04T05:58:18Z;2020-05-04T20:48:27Z;0,39;Rain, Partially cloudy;Partly cloudy throughout the day with rain.;rain;01072,05275,00150,05906,05692,05426
mannheim;2020-05-05;16,3;5,8;10,8;16,3;3,8;10,1;3,1;63,0;0,000;0,0;0,00;NA;0,0;0,0;NA;16,6;8,4;1019,0;58,7;23,0;248,1;21,5;8;NA;2020-05-05T05:56:40Z;2020-05-05T20:49:55Z;0,43;Partially cloudy;Partly cloudy throughout the day.;partly-cloudy-day;01072,05275,00150,05906,05692,05426
mannheim;2020-05-06;17,3;4,0;11,5;17,3;2,5;11,0;-0,6;46,1;0,000;0,0;0,00;NA;0,0;0,0;NA;19,5;23,9;1023,6;11,2;21,3;306,0;26,5;9;NA;2020-05-06T05:55:02Z;2020-05-06T20:51:23Z;0,46;Clear;Clear conditions throughout the day.;clear-day;01072,05275,00150,05906,05692,05426
mannheim;2020-05-07;21,7;3,8;13,5;21,7;3,8;13,4;3,2;54,2;0,000;0,0;0,00;NA;0,0;0,0;NA;11,3;97,9;1023,4;18,7;20,1;327,5;28,4;9;NA;2020-05-07T05:53:27Z;2020-05-07T20:52:51Z;0,50;Clear;Clear conditions throughout the day.;clear-day;01072,05275,00150,05906,05692,05426
mannheim;2020-05-08;24,1;8,1;16,8;24,1;8,1;16,8;5,2;50,7;0,000;0,0;0,00;NA;0,0;0,0;NA;10,7;346,3;1017,4;91,2;24,2;217,3;18,8;7;NA;2020-05-08T05:51:53Z;2020-05-08T20:54:18Z;0,53;Overcast;Cloudy skies throughout the day.;cloudy;01072,05275,00150,05906,05692,05426
mannheim;2020-05-09;18,6;13,1;15,7;18,6;13,1;15,7;9,0;64,9;0,168;100,0;16,67;rain;0,0;0,0;NA;12,7;347,2;1012,6;85,1;26,7;148,1;12,9;5;NA;2020-05-09T05:50:20Z;2020-05-09T20:55:45Z;0,56;Rain, Partially cloudy;Partly cloudy throughout the day with rain in the morning and afternoon.;rain;01072,05275,00150,05906,05692,05426
mannheim;2020-05-10;24,8;11,5;18,0;24,8;11,5;18,0;11,8;70,2;0,000;0,0;0,00;NA;0,0;0,0;NA;26,3;214,9;1005,7;68,7;17,5;253,8;21,8;8;NA;2020-05-10T05:48:50Z;2020-05-10T20:57:11Z;0,60;Partially cloudy;Partly cloudy throughout the day.;partly-cloudy-day;01072,05275,00150,05906,05692,05426
mannheim;2020-05-11;16,1;3,9;8,2;16,1;-1,7;5,4;6,8;90,9;31,054;100,0;70,83;rain;0,0;0,0;NA;36,4;351,3;1006,2;98,0;10,5;61,5;5,1;2;NA;2020-05-11T05:47:21Z;2020-05-11T20:58:36Z;0,63;Rain, Overcast;Cloudy skies throughout the day with a chance of rain throughout the day.;rain;01072,05275,00150,05906,05692,05426
mannheim;2020-05-12;13,4;1,6;8,0;13,4;-0,1;7,3;1,1;66,1;0,000;0,0;0,00;NA;0,0;0,0;NA;13,7;36,9;1017,7;37,8;19,3;303,3;26,2;9;NA;2020-05-12T05:45:54Z;2020-05-12T21:00:01Z;0,66;Partially cloudy;Becoming cloudy in the afternoon.;partly-cloudy-day;01072,05275,00150,05906,05692,05426
mannheim;2020-05-13;14,5;4,0;10,1;14,5;1,6;9,6;3,1;63,8;0,000;0,0;0,00;NA;0,0;0,0;NA;12,4;44,1;1011,8;76,3;26,6;235,0;20,3;7;NA;2020-05-13T05:44:28Z;2020-05-13T21:01:24Z;0,70;Partially cloudy;Partly cloudy throughout the day.;partly-cloudy-day;01072,05275,00150,05906,05692,05426
mannheim;2020-05-14;15,4;6,4;11,3;15,4;3,1;10,2;3,7;60,6;0,000;0,0;0,00;NA;0,0;0,0;NA;21,9;8,8;1015,0;30,6;24,1;272,9;23,5;8;NA;2020-05-14T05:43:05Z;2020-05-14T21:02:48Z;0,75;Partially cloudy;Partly cloudy throughout the day.;partly-cloudy-day;01072,05275,00150,05906,05692,05426
mannheim;2020-05-15;17,4;7,8;12,9;17,4;4,8;12,3;2,4;50,9;0,000;0,0;0,00;NA;0,0;0,0;NA;22,0;357,9;1017,6;16,4;21,1;295,0;25,5;8;NA;2020-05-15T05:41:43Z;2020-05-15T21:04:10Z;0,76;Clear;Clear conditions throughout the day.;clear-day;01072,05275,00150,05906,05692,05426
mannheim;2020-05-16;19,6;5,6;13,1;19,6;3,8;12,5;2,1;50,0;0,000;0,0;0,00;NA;0,0;0,0;NA;15,3;347,5;1021,8;0,4;19,6;339,3;29,2;9;NA;2020-05-16T05:40:24Z;2020-05-16T21:05:31Z;0,79;Clear;Clear conditions throughout the day.;clear-day;01072,05275,00150,05906,05692,05426
mannheim;2020-05-17;19,6;8,1;13,8;19,6;5,4;13,3;4,2;54,6;0,000;0,0;0,00;NA;0,0;0,0;NA;21,1;346,1;1022,7;0,6;28,2;333,3;28,8;9;NA;2020-05-17T05:39:06Z;2020-05-17T21:06:52Z;0,83;Clear;Clear conditions throughout the day.;clear-day;01072,05275,00150,05906,05692,05426
mannheim;2020-05-18;23,9;6,0;15,9;23,9;6,0;15,9;5,9;55,5;0,000;0,0;0,00;NA;0,0;0,0;NA;12,5;225,9;1023,3;10,5;25,6;335,2;29,2;9;NA;2020-05-18T05:37:51Z;2020-05-18T21:08:11Z;0,86;Clear;Clear conditions throughout the day.;clear-day;01072,05275,00150,05906,05692,05426
mannheim;2020-05-19;25,4;9,6;18,8;25,4;9,6;18,8;6,5;50,5;0,000;0,0;0,00;NA;0,0;0,0;NA;22,6;343,4;1020,9;6,1;20,2;320,5;27,8;9;NA;2020-05-19T05:36:37Z;2020-05-19T21:09:30Z;0,89;Clear;Clear conditions throughout the day.;clear-day;01072,05275,00150,05906,05692,05426
mannheim;2020-05-20;24,3;12,9;19,4;24,3;12,9;19,4;10,1;56,4;0,000;0,0;0,00;NA;0,0;0,0;NA;17,9;359,8;1020,3;14,9;23,2;285,5;24,7;8;NA;2020-05-20T05:35:26Z;2020-05-20T21:10:47Z;0,92;Clear;Clear conditions throughout the day.;clear-day;01072,05275,00150,05906,05692,05426
mannheim;2020-05-21;25,5;12,3;19,6;25,5;12,3;19,6;10,9;59,7;0,000;0,0;0,00;NA;0,0;0,0;NA;13,1;3,0;1021,1;2,5;31,1;336,3;29,1;9;NA;2020-05-21T05:34:17Z;2020-05-21T21:12:04Z;0,96;Clear;Clear conditions throughout the day.;clear-day;01072,05275,00150,05906,05692,05426
mannheim;2020-05-22;25,1;12,4;20,2;25,1;12,4;20,2;13,2;65,5;0,000;0,0;0,00;NA;0,0;0,0;NA;21,4;183,1;1020,1;85,8;23,4;144,8;12,4;4;NA;2020-05-22T05:33:10Z;2020-05-22T21:13:19Z;0,00;Partially cloudy;Partly cloudy throughout the day.;partly-cloudy-day;01072,05275,00150,05906,05692,05426
mannheim;2020-05-23;21,9;11,3;15,2;21,9;11,3;15,2;10,1;72,2;2,446;100,0;33,33;rain;0,0;0,0;NA;25,8;292,7;1024,5;82,1;17,5;112,4;9,7;4;NA;2020-05-23T05:32:05Z;2020-05-23T21:14:32Z;0,02;Rain, Partially cloudy;Partly cloudy throughout the day with rain.;rain;01072,05275,00150,05906,05692,05426
mannheim;2020-05-24;18,4;9,5;14,2;18,4;7,1;13,8;6,9;64,4;0,000;0,0;0,00;NA;0,0;0,0;NA;25,7;242,9;1030,3;52,4;25,0;309,8;26,6;9;NA;2020-05-24T05:31:03Z;2020-05-24T21:15:45Z;0,06;Partially cloudy;Partly cloudy throughout the day.;partly-cloudy-day;01072,05275,00150,05906,05692,05426
mannheim;2020-05-25;20,6;12,3;16,5;20,6;12,3;16,5;8,8;61,9;0,000;0,0;0,00;NA;0,0;0,0;NA;26,0;317,0;1032,1;59,4;26,9;246,5;21,1;7;NA;2020-05-25T05:30:03Z;2020-05-25T21:16:56Z;0,10;Partially cloudy;Partly cloudy throughout the day.;partly-cloudy-day;01072,05275,00150,05906,05692,05426
mannheim;2020-05-26;20,5;8,9;15,4;20,5;7,6;15,3;6,5;57,7;0,000;0,0;0,00;NA;0,0;0,0;NA;17,3;24,4;1033,7;22,3;28,7;326,7;28,3;9;NA;2020-05-26T05:29:06Z;2020-05-26T21:18:06Z;0,13;Partially cloudy;Partly cloudy throughout the day.;partly-cloudy-day;01072,05275,00150,05906,05692,05426
mannheim;2020-05-27;23,5;8,3;16,6;23,5;7,3;16,5;6,4;54,8;0,000;0,0;0,00;NA;0,0;0,0;NA;17,8;17,6;1032,5;22,0;28,3;341,8;29,4;9;NA;2020-05-27T05:28:10Z;2020-05-27T21:19:14Z;0,17;Partially cloudy;Partly cloudy throughout the day.;partly-cloudy-day;01072,05275,00150,05906,05692,05426
mannheim;2020-05-28;21,9;12,8;17,3;21,9;12,8;17,3;5,8;50,2;0,000;0,0;0,00;NA;0,0;0,0;NA;23,8;10,9;1028,9;15,6;23,2;307,1;26,6;9;NA;2020-05-28T05:27:18Z;2020-05-28T21:20:20Z;0,20;Clear;Clear conditions throughout the day.;clear-day;01072,05275,00150,05906,05692,05426
mannheim;2020-05-29;22,2;7,5;16,1;22,2;6,9;16,1;3,5;45,1;0,000;0,0;0,00;NA;0,0;0,0;NA;17,4;37,2;1025,8;8,1;24,6;342,6;29,6;9;NA;2020-05-29T05:26:28Z;2020-05-29T21:21:25Z;0,24;Clear;Clear conditions throughout the day.;clear-day;01072,05275,00150,05906,05692,05426
mannheim;2020-05-30;21,5;10,4;17,0;21,5;10,4;17,0;3,4;41,6;0,000;0,0;0,00;NA;0,0;0,0;NA;22,3;44,6;1021,8;16,8;15,6;295,3;25,5;9;NA;2020-05-30T05:25:40Z;2020-05-30T21:22:28Z;0,25;Clear;Clear conditions throughout the day.;clear-day;01072,05275,00150,05906,05692,05426
mannheim;2020-05-31;21,6;9,7;15,9;21,6;8,4;15,8;4,4;48,3;0,000;0,0;0,00;NA;0,0;0,0;NA;15,5;46,5;1020,7;30,5;20,0;297,7;25,9;8;NA;2020-05-31T05:24:55Z;2020-05-31T21:23:30Z;0,31;Partially cloudy;Partly cloudy throughout the day.;partly-cloudy-day;01072,05275,00150,05906,05692,05426
mannheim;2020-06-01;26,3;11,9;19,8;26,3;11,9;19,8;7,1;45,8;0,000;0,0;0,00;NA;0,0;0,0;NA;16,2;68,1;1019,9;2,7;20,7;354,9;30,7;9;NA;2020-06-01T05:24:12Z;2020-06-01T21:24:29Z;0,34;Clear;Clear conditions throughout the day.;clear-day;01072,05275,00150,05906,05692,05426
mannheim;2020-06-02;27,9;12,2;21,2;26,9;12,2;21,0;8,1;45,4;0,000;0,0;0,00;NA;0,0;0,0;NA;10,4;25,6;1015,9;24,9;20,3;349,4;30,0;9;NA;2020-06-02T05:23:32Z;2020-06-02T21:25:27Z;0,38;Partially cloudy;Partly cloudy throughout the day.;partly-cloudy-day;01072,05275,00150,05906,05692,05426
mannheim;2020-06-03;27,8;12,3;19,6;26,8;12,3;19,5;10,4;59,3;4,058;100,0;29,17;rain;0,0;0,0;NA;21,4;181,8;1005,3;95,9;26,5;241,9;20,7;8;NA;2020-06-03T05:22:55Z;2020-06-03T21:26:23Z;0,42;Rain, Overcast;Cloudy skies throughout the day with rain.;rain;01072,05275,00150,05906,05692,05426
mannheim;2020-06-04;17,7;12,8;15,8;17,7;12,8;15,8;13,6;86,8;18,790;100,0;66,67;rain;0,0;0,0;NA;13,8;226,0;997,0;97,4;18,3;123,5;10,6;5;NA;2020-06-04T05:22:20Z;2020-06-04T21:27:16Z;0,45;Rain, Overcast;Cloudy skies throughout the day with rain.;rain;01072,05275,00150,05906,05692,05426
mannheim;2020-06-05;14,8;11,4;12,8;14,8;11,4;12,8;9,0;78,3;2,787;100,0;41,67;rain;0,0;0,0;NA;28,4;219,7;999,3;51,1;23,9;256,4;22,1;7;NA;2020-06-05T05:21:48Z;2020-06-05T21:28:08Z;0,50;Rain, Partially cloudy;Partly cloudy throughout the day with rain.;rain;01072,05275,00150,05906,05692,05426
mannheim;2020-06-06;17,4;10,6;13,4;17,4;10,6;13,4;10,4;83,4;6,282;100,0;62,50;rain;0,0;0,0;NA;26,4;188,5;1003,7;78,0;16,6;146,3;12,7;5;NA;2020-06-06T05:21:19Z;2020-06-06T21:28:57Z;0,52;Rain, Partially cloudy;Partly cloudy throughout the day with a chance of rain throughout the day.;rain;01072,05275,00150,05906,05692,05426
mannheim;2020-06-07;18,2;12,4;15,4;18,2;12,4;15,4;9,2;69,4;0,039;100,0;8,33;rain;0,0;0,0;NA;16,7;217,6;1008,4;78,2;15,8;210,6;18,0;8;NA;2020-06-07T05:20:53Z;2020-06-07T21:29:45Z;0,55;Rain, Partially cloudy;Partly cloudy throughout the day with early morning rain.;rain;01072,05275,00150,05906,05692,05426
mannheim;2020-06-08;20,6;9,9;15,7;20,6;9,9;15,7;8,8;66,4;0,029;100,0;4,17;rain;0,0;0,0;NA;14,9;84,8;1013,1;42,0;25,1;257,8;22,3;7;NA;2020-06-08T05:20:29Z;2020-06-08T21:30:30Z;0,58;Rain, Partially cloudy;Becoming cloudy in the afternoon with afternoon rain.;rain;01072,05275,00150,05906,05692,05426
mannheim;2020-06-09;18,7;11,8;15,3;18,7;11,8;15,3;9,5;69,2;0,000;0,0;0,00;NA;0,0;0,0;NA;15,7;4,8;1014,9;94,3;21,7;140,0;12,2;5;NA;2020-06-09T05:20:08Z;2020-06-09T21:31:13Z;0,62;Overcast;Cloudy skies throughout the day.;cloudy;01072,05275,00150,05906,05692,05426
mannheim;2020-06-10;17,8;13,7;15,4;17,8;13,7;15,4;11,7;79,3;0,202;100,0;25,00;rain;0,0;0,0;NA;18,4;349,4;1013,8;95,7;27,1;168,7;14,4;5;NA;2020-06-10T05:19:50Z;2020-06-10T21:31:53Z;0,65;Rain, Overcast;Cloudy skies throughout the day with a chance of rain throughout the day.;rain;01072,05275,00150,05906,05692,05426
mannheim;2020-06-11;18,5;12,6;15,3;18,5;12,6;15,3;12,1;81,9;0,498;100,0;29,17;rain;0,0;0,0;NA;9,7;21,5;1010,4;67,2;21,3;215,5;18,5;7;NA;2020-06-11T05:19:34Z;2020-06-11T21:32:31Z;0,68;Rain, Partially cloudy;Partly cloudy throughout the day with a chance of rain throughout the day.;rain;01072,05275,00150,05906,05692,05426
mannheim;2020-06-12;28,4;10,3;20,0;27,7;10,3;19,9;12,5;66,8;0,000;0,0;0,00;NA;0,0;0,0;NA;18,3;76,3;1006,5;3,8;19,6;351,1;30,2;9;NA;2020-06-12T05:19:22Z;2020-06-12T21:33:07Z;0,71;Clear;Clear conditions throughout the day.;clear-day;01072,05275,00150,05906,05692,05426
mannheim;2020-06-13;26,7;14,3;21,0;26,5;14,3;21,0;12,2;59,7;0,051;100,0;12,50;rain;0,0;0,0;NA;20,9;277,9;1009,7;39,7;17,1;246,1;21,2;7;NA;2020-06-13T05:19:12Z;2020-06-13T21:33:40Z;0,75;Rain, Partially cloudy;Partly cloudy throughout the day with morning rain.;rain;01072,05275,00150,05906,05692,05426
mannheim;2020-06-14;21,0;16,1;18,0;21,0;16,1;18,0;14,3;79,4;5,926;100,0;66,67;rain;0,0;0,0;NA;19,1;255,5;1014,0;84,0;11,4;170,4;14,9;6;NA;2020-06-14T05:19:05Z;2020-06-14T21:34:11Z;0,78;Rain, Partially cloudy;Partly cloudy throughout the day with a chance of rain throughout the day.;rain;01072,05275,00150,05906,05692,05426
