"RecipientID","age","male","race_1","race_2","race_3","race_4","race_5","race_5_TEXT","race_6","race_7","race_black","latino","educ_r","inc_r","DL_indiv","DL_house","auto_house","smartphone","commutetrip","tripfreq_1","city","optin","overall1_1","overall2_1","triprating_1","rating_1","rating_5","wait1","cr_rider","cr_line","cr_min_late","cr_min_travel","cr_min_benchmark","trx_time","next_train","prev_train","start_mode","start_line","hw_mean","hw_bench","hw_perf","hw_guess","hw_guess_min","hw_mean_min","traveltime_mean","traveltime_guess","traveltime_bench","traveltime_bench_guess","traveltime_perf","cityserv_comb","mayor_app_comb","treat_2","party","ideo","polinfo","voted","cr_min_late.1","hwtravel_delay","hwtravel_delay_log","delay_comb","delay_source","delay_line","delay_comb_log","delay_comb_dev","delay_comb_bin","delay_comb_bin2","hwtraveltime","waittraveltime_comb","waittravel_source","waittraveltime_comb_log","runningvar_comb","runningvar_comb_min"
"MLRP_9vRPLRsastzH9ZP",0.25,1,NA,NA,NA,NA,NA,"",1,NA,0,1,1,0.5,1,3,2,1,1,7,"01604",1,0.5,0.166666666666667,0.833333333333333,1,1,5,1,"Framingham/Worcester Line",0,88,88,NA,NA,NA,"Commuter Rail","Framingham/Worcester Line",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.666666666666667,0.5,1,-1,0.333333333333333,1,1,0,NA,NA,0,"CR","Framingham/Worcester Line",0,-81.9047619047619,0,0,NA,88,"CR",4.48863636973214,NA,NA
"MLRP_9vsnJgBvERMFJVX",1,1,0,0,0,0,0,"",1,NA,0,0,0.4,0.25,1,3,1,1,1,7,"2134",1,0.833333333333333,0.833333333333333,0.333333333333333,0.333333333333333,0.5,25,0,NA,NA,NA,NA,"2015-09-15 10:53:00",NA,NA,"Bus","64",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.833333333333333,NA,NA,1,0.666666666666667,1,1,NA,NA,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,"CR",NA,NA,NA
"MLRP_9X2Fpj7nEgEXtA1",0.75,0,0,0,0,0,0,"",1,NA,0,0,0.8,1,1,4,4,1,1,7,"2043",1,0.833333333333333,1,1,1,1,10,0,NA,NA,NA,NA,NA,NA,NA,"Ferry","F1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.833333333333333,0.75,0,1,0.666666666666667,0.8,1,NA,NA,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,"CR",NA,NA,NA
"MLRP_9XOzTYi8Frv4BBr",1,0,0,0,0,0,0,"",1,NA,0,0,0.2,0.75,2,2,1,1,1,7,"2151",1,0.166666666666667,0,0.166666666666667,0.5,0,10,0,NA,NA,NA,NA,NA,NA,NA,"Bus","210",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,NA,1,0.5,1,1,NA,NA,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,"CR",NA,NA,NA
"MLRP_9zBTCm4IbG8Qgjr",NA,1,0,0,0,0,0,"",1,NA,0,0,NA,0.75,1,2,2,1,1,6,"2176",0,0.666666666666667,0.666666666666667,0.333333333333333,0.333333333333333,0.833333333333333,25,0,NA,NA,NA,NA,NA,NA,NA,"Subway","Orange Line",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,"CR",NA,NA,NA
"MLRP_9zc8jaclcN9fbff",0.25,1,NA,NA,NA,NA,NA,"",1,NA,0,1,NA,0.5,2,3,3,1,1,7,"02170",1,0.833333333333333,0.666666666666667,0.833333333333333,0.833333333333333,0.666666666666667,8,0,NA,NA,NA,NA,NA,NA,NA,"Subway","Red Line",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.333333333333333,0.25,1,NA,NA,0,1,NA,NA,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,"CR",NA,NA,NA
"MLRP_9zEd3RC4jEaM0Hb",0.75,1,0,0,0,0,0,"",1,NA,0,0,0.8,NA,1,3,3,1,1,6,"1451",1,0.333333333333333,0.333333333333333,0.333333333333333,0.833333333333333,0.5,5,1,"Fitchburg Line",0,90,90,NA,NA,NA,"Commuter Rail","Fitchburg Line",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.833333333333333,1,0,-1,0,0.8,1,0,NA,NA,0,"CR","Fitchburg Line",0,-22.8571428571429,0,0,NA,90,"CR",4.51085950651685,NA,NA
"MLRP_9zY7MJsfPZlCZUh",0.5,1,1,1,1,1,1,"Why is this question relevant?",1,NA,1,NA,1,1,1,3,3,1,0,1,"2169",1,0.333333333333333,0.333333333333333,0.5,0.5,0.333333333333333,10,0,NA,NA,NA,NA,NA,NA,NA,"Subway","Red Line",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.75,0,-1,0,0.4,1,NA,NA,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,"CR",NA,NA,NA
"MLRP_9zYpl63tH8evyYt",0.5,0,NA,NA,NA,NA,NA,"",1,NA,0,1,NA,0.5,1,3,1,1,1,7,"02186",0,0.166666666666667,0.166666666666667,0.5,0.333333333333333,0.5,1,0,NA,NA,NA,NA,"2015-09-18 08:12:00",NA,NA,"Subway","Mattapan Line",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,"CR",NA,NA,NA
"MLRP_9zzOrPqMPViru85",0.5,0,0,0,0,0,0,"",1,NA,0,0,0.8,1,1,4,3,1,1,5,"2453",1,0.833333333333333,0.833333333333333,0.833333333333333,1,0.666666666666667,10,1,"Fitchburg Line",0,96,96,NA,NA,NA,"Commuter Rail","Fitchburg Line",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.833333333333333,0.75,NA,-1,0,1,1,0,NA,NA,0,"CR","Fitchburg Line",0,-122.857142857143,0,0,NA,96,"CR",4.57471097850338,NA,NA
"MLRP_a3ih26FYSs7qRRb",0.5,0,0,0,0,0,0,"",1,NA,0,0,1,0.5,1,3,1,1,0,2,"2138",1,0.833333333333333,0.833333333333333,0.833333333333333,0.5,0.833333333333333,10,0,NA,NA,NA,NA,"2015-09-14 18:29:00",NA,NA,"Bus","83",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,-1,0.166666666666667,1,1,NA,NA,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,"CR",NA,NA,NA
"MLRP_a48SceHtoYdvEIR",0.25,0,0,0,0,0,0,"",1,NA,0,0,NA,0,2,3,2,2,0,4,"1841",0,0.666666666666667,0.666666666666667,0.333333333333333,0.166666666666667,0.333333333333333,7,0,NA,NA,NA,NA,NA,NA,NA,"Bus","435",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,"CR",NA,NA,NA
"MLRP_a4Sqj5pRzuh4Ptj",0.5,0,0,0,0,0,0,"",1,NA,0,0,NA,0,2,1,1,1,1,7,"2138",0,0.5,0.666666666666667,0.5,0.833333333333333,0.833333333333333,3,0,NA,NA,NA,NA,"2015-09-17 07:50:00","2015-09-17 07:57:25","2015-09-17 07:38:35","Subway","Red Line",1130,240,1,445,7.41666666666667,18.8333333333333,1037.33333333333,1296,849,871,1.22182960345505,NA,NA,NA,NA,NA,NA,0,NA,12.5,2.60268968544438,12.5,"Subway","Red Line",2.60268968544438,6.31333333333334,2,3,29.0166666666667,29.0166666666667,"Subway",3.40175278295386,-445,-7.41666666666667
"MLRP_a4y7NZ34UAbqmHP",0.5,1,0,0,0,0,0,"",1,NA,0,0,0.8,0.25,1,2,1,1,1,7,"2144",1,0.666666666666667,0.666666666666667,0.333333333333333,0.333333333333333,0.5,2,0,NA,NA,NA,NA,"2015-09-15 08:17:00",NA,NA,"Subway","Red Line",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.666666666666667,0.5,1,-1,0,0.8,1,NA,NA,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,"CR",NA,NA,NA
"MLRP_a5bsfv2QGER6HBj",1,0,0,0,0,0,0,"",1,NA,0,0,NA,1,1,5,4,1,1,6,"1844",0,0.666666666666667,0.666666666666667,0.833333333333333,0.833333333333333,0.833333333333333,0,1,"Haverhill Line",NA,NA,NA,NA,NA,NA,"Commuter Rail","Haverill Line",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"CR","Haverhill Line",NA,NA,NA,NA,NA,NA,"CR",NA,NA,NA
"MLRP_a8YVXCI70uHawE5",1,1,0,0,0,0,0,"",1,NA,0,0,0.6,0.75,1,3,3,2,1,7,"2148",1,0,0.333333333333333,0,0,0,35,0,NA,NA,NA,NA,"2015-09-16 17:00:00",NA,NA,"Subway","Orange Line",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0,NA,-1,0.333333333333333,0.4,1,NA,NA,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,"CR",NA,NA,NA
"MLRP_a92Xn0UOSkNyXe5",0.25,0,0,0,0,0,0,"",1,NA,0,0,NA,0.25,1,5,2,1,0,NA,"2143",0,0.333333333333333,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,"CR",NA,NA,NA
"MLRP_a9SVQvzRXJOWkNT",0.5,0,0,0,0,0,0,"",1,NA,0,0,NA,1,1,2,2,1,1,7,"2127",0,0.5,0.666666666666667,0.5,0.666666666666667,0.666666666666667,5,0,NA,NA,NA,NA,"2015-09-15 08:00:00","2015-09-15 08:04:39","2015-09-15 07:58:09","Subway","Red Line",390,240,1,279,4.65,6.5,223.714285714286,222,228,228,0.981203007518797,NA,NA,NA,NA,NA,NA,0,NA,2.55,1.2947271675944,2.55,"Subway","Red Line",1.2947271675944,0.379761904761908,1,2,8.35,8.35,"Subway",2.2353763433006,111,1.85
"MLRP_a9T17pFiLTIN5lj",1,0,0,0,0,0,0,"",1,NA,0,0,0.6,0.25,2,1,1,1,1,7,"2453",1,0.666666666666667,0.5,0.333333333333333,0.5,0.333333333333333,10,0,NA,NA,NA,NA,NA,NA,NA,"Bus","70",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.666666666666667,0.5,NA,-1,0,0.8,1,NA,NA,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,"CR",NA,NA,NA
"MLRP_aaADyoGu85ekHkN",1,0,0,0,0,0,0,"",1,NA,0,0,0.4,0.25,1,2,1,2,1,7,"2453",1,0.166666666666667,0.166666666666667,0.166666666666667,0.5,0.166666666666667,4,0,NA,NA,NA,NA,"2015-09-15 06:41:00",NA,NA,"Bus","553",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.666666666666667,1,0,-1,0.166666666666667,0.8,1,NA,NA,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,"CR",NA,NA,NA
"MLRP_aaSpo55CaASiN37",1,1,0,0,0,0,0,"",1,NA,0,0,0.2,0.5,2,3,2,1,1,7,"2124",1,0.666666666666667,0.5,0.333333333333333,0.166666666666667,0.333333333333333,20,0,NA,NA,NA,NA,"2015-09-14 07:47:00",NA,NA,"Subway","Red Line",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.666666666666667,NA,1,0,0.5,0.4,0,NA,NA,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,"CR",NA,NA,NA
"MLRP_aaZsvxajyds4lBb",0.5,1,0,0,0,0,0,"",1,NA,0,0,1,1,1,3,2,1,1,7,"2144",1,0.833333333333333,0.833333333333333,1,1,0.833333333333333,3,0,NA,NA,NA,NA,"2015-09-17 07:24:00","2015-09-17 07:25:06","2015-09-17 07:20:31","Subway","Red Line",275,240,0,66,1.1,4.58333333333333,624.285714285714,617,637.428571428571,641,0.979381443298969,1,1,1,-1,0,1,1,NA,-1.3,0,-1.3,"Subway","Red Line",0,-1.1452380952381,0,0,11.3833333333333,11.3833333333333,"Subway",2.51635148249566,-66,-1.1
"MLRP_abK1xlz6WPgwTul",1,1,0,0,0,0,0,"",1,NA,0,0,1,1,1,3,3,1,1,6,"1801",1,0.666666666666667,0.333333333333333,0.5,0.666666666666667,0.333333333333333,10,0,NA,NA,NA,NA,NA,NA,NA,"Bus","354",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.833333333333333,0.75,0,1,1,1,1,NA,NA,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,"CR",NA,NA,NA
"MLRP_acaW54p5mefYCe9",1,0,0,0,0,0,0,"",1,NA,0,0,NA,NA,1,3,3,1,1,7,"2176",0,0.833333333333333,0.5,0.5,0.666666666666667,0.666666666666667,10,1,"Haverhill Line",0,77,77,NA,NA,NA,"Commuter Rail","Haverill Line",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,"CR","Haverhill Line",0,0,0,0,NA,77,"CR",4.35670882668959,NA,NA
"MLRP_af9sqcqJLMTihVz",0.75,1,0,0,0,0,0,"",1,NA,0,0,NA,1,1,4,3,1,1,6,"2125",0,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,5,0,NA,NA,NA,NA,NA,NA,NA,"Subway","Red Line",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,"CR",NA,NA,NA
"MLRP_afac1zrgFpXsncx",1,1,0,0,0,0,0,"",1,NA,0,0,0.4,0.75,1,4,2,1,0,2,"MA",1,0.833333333333333,0.833333333333333,0.833333333333333,1,1,5,1,"Newburyport/Rockport Line",NA,NA,NA,NA,NA,NA,"Commuter Rail","Newburyport/Rockport Line",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,-1,0.333333333333333,1,1,NA,NA,NA,NA,"CR","Newburyport/Rockport Line",NA,NA,NA,NA,NA,NA,"CR",NA,NA,NA
"MLRP_ag9ILJFjNe5XxOZ",NA,NA,0,0,0,0,0,"",1,NA,0,NA,0.4,0.25,1,2,2,2,1,5,"1907",1,0.333333333333333,0.666666666666667,0.666666666666667,0.666666666666667,0.5,10,0,NA,NA,NA,NA,"2015-09-15 06:53:00",NA,NA,"Bus","448",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.333333333333333,0.5,0,-1,0.333333333333333,0.4,0,NA,NA,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,"CR",NA,NA,NA
"MLRP_agfBWq2nDx4bfBr",0.5,1,0,0,0,0,0,"",1,NA,0,0,NA,0.5,1,2,2,1,1,7,"1854",0,0.833333333333333,NA,0.833333333333333,1,0.833333333333333,10,1,"Providence/Stoughton Line",0,102,99,NA,NA,NA,"Commuter Rail","Providence/Stoughton Line",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,"CR","Providence/Stoughton Line",0,-47.6190476190476,0,0,NA,102,"CR",4.63472898822964,NA,NA
"MLRP_agG3u7cvifvMx9j",0.5,1,0,0,0,0,0,"",1,NA,0,0,NA,0.25,1,3,3,1,0,NA,"2038",0,0.166666666666667,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,"CR",NA,NA,NA
"MLRP_agHtjanc6Pc0uNv",1,1,0,0,0,0,0,"",1,NA,0,0,NA,NA,2,4,4,1,1,6,"1826",0,0.5,0.5,0.666666666666667,0.833333333333333,0.833333333333333,15,1,"Haverhill Line",0,35,35,NA,NA,NA,"Commuter Rail","Haverill Line",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,"CR","Haverhill Line",0,0,0,0,NA,35,"CR",3.58351893845611,NA,NA
"MLRP_ahqN2UlL9XyFyzr",0.75,0,0,0,0,0,0,"",1,NA,0,0,1,1,1,2,1,1,1,5,"2118",1,0.666666666666667,0.333333333333333,0.166666666666667,0,0,15,0,NA,NA,NA,NA,"2015-09-15 08:12:00",NA,NA,"Silver Line","SL4/SL5 (Washington)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.666666666666667,NA,0,-1,0,0.8,1,NA,NA,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,"CR",NA,NA,NA
"MLRP_ai4vvQwpdlpRDb7",1,1,0,0,0,0,0,"",1,NA,0,0,0.8,0.75,1,3,3,1,1,7,"2703",1,0.333333333333333,0.666666666666667,0.5,0.833333333333333,0.833333333333333,0,1,"Providence/Stoughton Line",NA,NA,NA,NA,NA,NA,"Commuter Rail","Providence/Stoughton Line",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,1,1,0.666666666666667,0.8,1,NA,NA,NA,NA,"CR","Providence/Stoughton Line",NA,NA,NA,NA,NA,NA,"CR",NA,NA,NA
"MLRP_aUXvpfocS7fMgsZ",1,1,0,0,0,0,0,"",1,NA,0,0,1,1,1,3,4,1,0,3,"2420",1,0.333333333333333,0.333333333333333,0.333333333333333,0.833333333333333,0.333333333333333,3,0,NA,NA,NA,NA,"2015-09-15 08:42:00",NA,NA,"Bus","76",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.666666666666667,0.75,1,-1,0.333333333333333,0.8,1,NA,NA,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,"CR",NA,NA,NA
"MLRP_aVSfdKoRLFdkYp7",1,1,0,0,0,0,0,"",1,NA,0,0,0.8,1,1,5,3,1,1,7,"2081",1,0.666666666666667,0.666666666666667,0.833333333333333,0.666666666666667,0.833333333333333,5,1,"Franklin Line",0,73,73,NA,NA,NA,"Commuter Rail","Franklin Line",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.833333333333333,1,0,-1,0.166666666666667,1,1,0,NA,NA,0,"CR","Franklin Line",0,-5.71428571428571,0,0,NA,73,"CR",4.30406509320417,NA,NA
"MLRP_aWCY57x3siV8aLX",1,1,0,0,0,0,0,"",1,NA,0,0,0.8,1,1,3,2,1,1,7,"2155",1,0.333333333333333,0.333333333333333,0.5,0.833333333333333,0.666666666666667,2,0,NA,NA,NA,NA,"2015-09-17 15:43:00","2015-09-17 15:47:37","2015-09-17 15:42:28","Subway","Blue Line",309,240,1,277,4.61666666666667,5.15,358.5,351,330,330,1.08636363636364,0.666666666666667,0.25,1,-1,0.166666666666667,0.8,1,NA,2.96666666666667,1.37792611144937,2.96666666666667,"Subway","Blue Line",1.37792611144937,1.854,1,2,10.4666666666667,10.4666666666667,"Subway",2.43944427571124,32,0.533333333333333
"MLRP_aWV0WPAT0WYuJLL",0.75,1,0,0,0,0,1,"Puerto Rican",0,NA,0,1,NA,0,1,3,1,1,1,7,"Ma",0,0,0.333333333333333,0,0,0,40,0,NA,NA,NA,NA,"2015-09-21 16:24:00",NA,NA,"Bus","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,"CR",NA,NA,NA
"MLRP_aXBmZe9NTba3wPj",0,1,0,1,0,0,0,"",0,NA,0,0,0,0.5,2,2,2,2,1,7,"2130",1,0.666666666666667,0.5,0.5,0.666666666666667,0.5,8,0,NA,NA,NA,NA,"2015-09-15 16:25:00",NA,NA,"Bus","39",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.333333333333333,NA,0,-1,0.166666666666667,0.4,0,NA,NA,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,"CR",NA,NA,NA
"MLRP_aXBmZe9NTba3wPj",0,1,0,1,0,0,0,"",0,NA,0,0,0,0.5,2,2,2,2,1,7,"2130",1,0.666666666666667,0.5,0.5,0.666666666666667,0.5,8,0,NA,NA,NA,NA,"2015-09-15 16:25:00",NA,NA,"Bus","39",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.333333333333333,NA,0,-1,0.166666666666667,0.4,0,NA,NA,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,"CR",NA,NA,NA
"MLRP_aXBmZe9NTba3wPj",0,1,0,1,0,0,0,"",0,NA,0,0,0,0.5,2,2,2,2,1,7,"2130",1,0.666666666666667,0.5,0.5,0.666666666666667,0.5,8,0,NA,NA,NA,NA,"2015-09-15 16:25:00",NA,NA,"Bus","39",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.333333333333333,NA,0,-1,0.166666666666667,0.4,0,NA,NA,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,"CR",NA,NA,NA
"MLRP_aXBmZe9NTba3wPj",0,1,0,1,0,0,0,"",0,NA,0,0,0,0.5,2,2,2,2,1,7,"2130",1,0.666666666666667,0.5,0.5,0.666666666666667,0.5,8,0,NA,NA,NA,NA,"2015-09-15 16:25:00",NA,NA,"Bus","39",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.333333333333333,NA,0,-1,0.166666666666667,0.4,0,NA,NA,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,"CR",NA,NA,NA
"MLRP_aXBmZe9NTba3wPj",0,1,0,1,0,0,0,"",0,NA,0,0,NA,0.5,2,2,2,2,1,7,"2130",1,0.666666666666667,0.5,0.5,0.666666666666667,0.5,8,0,NA,NA,NA,NA,"2015-09-15 16:25:00",NA,NA,"Bus","39",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,"CR",NA,NA,NA
"MLRP_aXBmZe9NTba3wPj",0,1,0,1,0,0,0,"",0,NA,0,0,NA,0.5,2,2,2,2,1,7,"2130",1,0.666666666666667,0.5,0.5,0.666666666666667,0.5,8,0,NA,NA,NA,NA,"2015-09-15 16:25:00",NA,NA,"Bus","39",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,"CR",NA,NA,NA
"MLRP_aXBmZe9NTba3wPj",0,1,0,1,0,0,0,"",0,NA,0,0,NA,0.5,2,2,2,2,1,7,"2130",1,0.666666666666667,0.5,0.5,0.666666666666667,0.5,8,0,NA,NA,NA,NA,"2015-09-15 16:25:00",NA,NA,"Bus","39",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,"CR",NA,NA,NA
"MLRP_aXBmZe9NTba3wPj",0,1,0,1,0,0,0,"",0,NA,0,0,NA,0.5,2,2,2,2,1,7,"2130",1,0.666666666666667,0.5,0.5,0.666666666666667,0.5,8,0,NA,NA,NA,NA,"2015-09-15 16:25:00",NA,NA,"Bus","39",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,"CR",NA,NA,NA
"MLRP_aY1UE70ndBtQds9",0.5,0,0,0,0,0,0,"",1,NA,0,0,NA,1,1,3,3,1,0,NA,"2072",0,0.166666666666667,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,"CR",NA,NA,NA
"MLRP_aYn7G37ld4MWRJH",0.25,1,NA,NA,NA,NA,NA,"",1,NA,0,1,0.8,0,2,2,2,1,0,4,"02180",1,0.333333333333333,0.166666666666667,0.5,0.833333333333333,0.666666666666667,5,0,NA,NA,NA,NA,"2015-09-14 10:09:00",NA,NA,"Bus","132",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,NA,0,0,0.6,0,NA,NA,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,"CR",NA,NA,NA
"MLRP_b0XueShQlfAyDhb",0.75,0,0,0,0,0,0,"",1,NA,0,0,NA,1,1,3,3,1,0,NA,"2116",0,0.333333333333333,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,"CR",NA,NA,NA
"MLRP_b1kgCTKPYYcNZK5",1,0,0,0,0,0,0,"",1,NA,0,0,NA,1,1,2,2,1,1,7,"2043",0,0.5,0.333333333333333,0.666666666666667,0.833333333333333,0.833333333333333,15,1,"Greenbush Line",0,59,59,NA,NA,NA,"Commuter Rail","Greenbush Line",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,"CR","Greenbush Line",0,-4.76190476190476,0,0,NA,59,"CR",4.0943445622221,NA,NA
"MLRP_b1ryFywqcAGLMsB",1,1,0,0,0,0,0,"",1,NA,0,0,NA,1,1,3,4,1,1,6,"1748",0,0.333333333333333,0.333333333333333,0.666666666666667,0.666666666666667,0.666666666666667,10,1,"Framingham/Worcester Line",NA,NA,NA,NA,NA,NA,"Commuter Rail","Framingham/Worcester Line",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"CR","Framingham/Worcester Line",NA,NA,NA,NA,NA,NA,"CR",NA,NA,NA
"MLRP_b2FB2DBLnAkALA1",1,0,0,0,0,0,0,"",1,NA,0,0,NA,1,1,3,4,1,0,NA,"2492",0,0.333333333333333,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,"CR",NA,NA,NA
"MLRP_b31WmuiXCaAI073",1,0,0,0,0,0,1,"AMERICAN",0,NA,0,0,NA,0.75,1,3,3,1,1,7,"2038",0,0.333333333333333,0.166666666666667,0.333333333333333,0.5,0.333333333333333,15,1,"Providence/Stoughton Line",NA,NA,NA,NA,NA,NA,"Commuter Rail","Providence/Stoughton Line",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"CR","Providence/Stoughton Line",NA,NA,NA,NA,NA,NA,"CR",NA,NA,NA
"MLRP_b3LG5Qc4G3Werzv",0.5,0,0,0,0,0,0,"",1,NA,0,0,NA,0.75,1,2,2,1,0,2,"2445",0,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.666666666666667,10,1,"Newburyport/Rockport Line",0,65,65,"2015-09-11 12:15:00",NA,NA,"Commuter Rail","Newburyport/Rockport Line",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,"CR","Newburyport/Rockport Line",0,0,0,0,NA,65,"CR",4.18965474202643,NA,NA
